SKU,Disponibilidade,Preço de,Preço à vista no Pix,Parcelamento no cartão,Processador,Cooler,Placa Mãe,Memória,Armazenamento,Placa de Vídeo,Fonte,Gabinete,Cabo de Vídeo,Cabo de Força,Monitor,Kit Periféricos
SKU: PCM-Mancer-Gamer-57214,PRODUTO DISPONÍVEL,2288.74,"R$ 1.373,02","em até 12x de R$ 134,61","1 x Processador Intel Core i7-4790, 4-Core, 8-Threads, 3.6GHz (4.0GHz Turbo), Cache 8MB, LGA1150, I7-4790-TRAY","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae TGT H81-T, DDR3, LGA 1150, M-ATX, Chipset Intel H81, TGT-H81-T","2 x Memoria BrazilPC, 8GB, DDR3, 1600MHz, BPC1600D3CL11-8G","1 x SSD TGT Seal ST, 240GB, Sata III 6GB/s, Leitura 500 MB/s, Gravacao 450 MB/s, TGT-SLST-240","1 x Placa de Video Mancer Radeon RX 550, 4GB, GDDR5, 128-bit, MCR-RX550-4GBV4","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer Mancer Hexer, Rainbow, Mid-Tower, Lateral de Vidro, Com 3 Fans, Preto, MCR-HEX-RB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57136,PRODUTO DISPONÍVEL,10508.35,"R$ 6.944,91","em até 12x de R$ 680,87","1 x Processador AMD Ryzen 5 5600XT, 6-Core, 12-Threads, 3.7GHz (4.7GHz Turbo), Cache 35MB, AM4, 100-100001585BOX","1 x Placa Mae Gigabyte B550M Aorus Elite, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B550, B550M-AORUS-ELITE","2 x Memoria Adata XPG Gammix D35, 16GB (1x16GB), DDR4, 3200MHz, C16, Preto, AX4U320016G16A-SBKD35","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video XFX Radeon RX 9060 XT Swift Triple Fan OC, 16GB, GDDR6, 128-bit, RX-96TS316B7","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Mancer CV700L, Mid Tower, Lateral De Vidro, 3 Fans ARGB, Preto, MCR-CV700L-BK3F","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57133,PRODUTO DISPONÍVEL,9242.85,"R$ 6.193,44","em até 12x de R$ 607,20","1 x Processador AMD Ryzen 5 5600XT, 6-Core, 12-Threads, 3.7GHz (4.7GHz Turbo), Cache 35MB, AM4, 100-100001585BOX","1 x Placa Mae Pichau B550M K, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B550, B550M-K-1P","1 x Memoria Adata XPG Gammix D35, 16GB (1x16GB), DDR4, 3200MHz, C16, Preto, AX4U320016G16A-SBKD35","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Gigabyte Radeon RX 9060 XT Gaming OC, 8GB, GDDR6, 128-bit, GV-R9060XTGAMING-OC-8GD","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Mancer CV300, Mid-Tower, Lateral de Vidro, Preto, MCR-CV300-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01","1 x Kit Ventoinhas Aigo Darkflash CL12, Rainbow, 3x120mm, Preto, RAINBOW-CL12-3IN1",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57128,PRODUTO DISPONÍVEL,9199.39,"R$ 5.757,02","em até 12x de R$ 564,41","1 x Processador Intel Core i5-12400F, 6-Core, 12-Threads, 2.5GHz (4.4GHz Turbo), Cache 18MB, LGA1700, I5-12400F-TRAY","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Pichau Alphard H610M-TSC, DDR4, LGA1700, M-ATX, Chipset Intel H610, PCH-ALPH610M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Lexar NM610 Pro, 1TB, M.2 2280, PCIe NVMe, Leitura 3300MB/s, Gravacao 2600MB/s, LNM610P001T-RNNNU","1 x Placa de Video XFX Radeon RX 9060 XT Swift Triple Fan OC, 16GB, GDDR6, 128-bit, RX-96TS316B7","1 x Fonte Pichau Cluster, 850W, PCIe 5.0, Full Modular, Cybenetics Gold, Preto, PG-CL850-BK01","1 x Gabinete Gamer Mancer CV500L, Mid Tower, Lateral De Vidro, Preto, MCR-CV500L-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57107,PRODUTO DISPONÍVEL,9582.51,"R$ 6.157,60","em até 12x de R$ 603,69","1 x Processador AMD Ryzen 5 5600X, 6-Core, 12-Threads, 3.7GHz (4.6GHz Turbo), Cache 35MB, AM4, 100-000000065-OEM","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Pichau B550M K, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B550, B550M-K-1P","2 x Memoria Adata XPG Gammix D35, 16GB (1x16GB), DDR4, 3200MHz, C16, Preto, AX4U320016G16A-SBKD35","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video XFX Radeon RX 9060 XT Swift Triple Fan OC, 16GB, GDDR6, 128-bit, RX-96TS316B7","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Mancer CV700L, Mid Tower, Lateral De Vidro, 3 Fans ARGB, Preto, MCR-CV700L-BK3F","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57084,PRODUTO DISPONÍVEL,8671.41,"R$ 5.548,30","em até 12x de R$ 543,95","1 x Processador AMD Ryzen 5 5600X, 6-Core, 12-Threads, 3.7GHz (4.6GHz Turbo), Cache 35MB, AM4, 100-000000065-OEM","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae Pichau B550M K, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B550, B550M-K-1P","1 x Memoria Adata XPG Gammix D35, 16GB (1x16GB), DDR4, 3200MHz, C16, Preto, AX4U320016G16A-SBKD35","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Gigabyte Radeon RX 9060 XT Gaming OC, 8GB, GDDR6, 128-bit, GV-R9060XTGAMING-OC-8GD","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Mancer CV300, Mid-Tower, Lateral de Vidro, Preto, MCR-CV300-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Highflyer-57045,PRODUTO DISPONÍVEL,20939.7,"R$ 13.359,01","em até 12x de R$ 1.309,71","1 x Processador AMD Ryzen 7 7700X, 8-Core, 16-Threads, 4.5GHz (5.4GHz Turbo), Cache 40MB, AM5, 100-100000591WOF","1 x Water Cooler Mancer Mystic G1, ARGB, 360mm, Branco, MCR-MTC360-WH01","1 x Placa Mae Asus TUF Gaming X670E-Plus, DDR5, Socket AM5, ATX, Chipset AMD X670, TUF-GAMING-X670E-PLUS","2 x Memoria Kingston Fury Beast, RGB, 16GB (1x16GB), DDR5, 5600MHz, C40, Branco, KF556C40BWA-16","1 x SSD Pichau Kepler Z, 2TB, M.2 2280, PCIe NVMe, Leitura 3500MB/s, Gravacao 2600MB/s, PCH-KPLZ-2TB","1 x Placa de Video MSI GeForce RTX 4070 Super Ventus 2X OC, 12GB, GDDR6X, 192-bit, 912-V513-829","1 x Fonte Pichau Cluster, 850W, PCIe 5.0, Full Modular, Cybenetics Gold, Preto, PG-CL850-BK01","1 x Gabinete Gamer Pichau Pouter 4, RGB, Lateral e Frontal De Vidro, Com 3 Fans, Branco, PG-PO4-WH-3F","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01","1 x Kit Tiras de Velcro Pichau Gaming Highflyer, 10 Peças, Vermelha, PG-VSH-RD01",Sem item no momento
SKU: PCM-Pichau-Gamer-57042,PRODUTO DISPONÍVEL,13726.97,"R$ 8.457,66","em até 12x de R$ 829,18","1 x Processador Intel Core i7-12700F, 12-Core, 20-Threads, 2.1GHz (4.9GHz Turbo), Cache 25MB, LGA1700, I7-12700F-TRAY","1 x Water Cooler Mancer Mystic G1, ARGB, 240mm, Preto, MCR-MTC240-BK01","1 x Placa Mae Gigabyte B760M Aorus Elite, DDR5, Socket LGA 1700, M-ATX, Chipset Intel B760, B760M-AORUS-ELITE","2 x Memoria Team Group T-Force Delta A, RGB, 16GB (1x16GB), DDR5, 5600MHz, CL40, Preta, FF7D516G5600HC40B01","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Gigabyte GeForce RTX 5060 Ti Windforce, 8GB, GDDR7, 128-bit, GV-N506TWF2-8GD","1 x Fonte Pichau Cluster, 850W, PCIe 5.0, Full Modular, Cybenetics Gold, Preto, PG-CL850-BK01","1 x Gabinete Gamer Pichau Pouter 3 RGB Lateral De Vidro Preto, PG-P03-RGB","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-57040,PRODUTO DISPONÍVEL,11576.76,"R$ 7.665,91","em até 12x de R$ 751,56","1 x Processador AMD Ryzen 7 5700X, 8-Core, 16-Threads, 3.4GHz (4.6GHz Turbo), Cache 36MB, AM4, 100-000000926-OEM","1 x Water Cooler Mancer Mystic G1, ARGB, 240mm, Preto, MCR-MTC240-BK01","1 x Placa Mae Gigabyte B550M Aorus Elite, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B550, B550M-AORUS-ELITE","2 x Memoria Adata XPG Gammix D35, 16GB (1x16GB), DDR4, 3200MHz, C16, Preto, AX4U320016G16A-SBKD35","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Asus GeForce RTX 5060 Ti Dual OC, 16GB, GDDR7, 128-bit, DUAL-RTX5060TI-O16G","1 x Fonte Pichau Cluster, 850W, PCIe 5.0, Full Modular, Cybenetics Gold, Preto, PG-CL850-BK01","1 x Gabinete Gamer Mancer CV500L, Mid Tower, Lateral De Vidro, Preto, MCR-CV500L-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01","1 x Kit Ventoinhas Aigo Darkflash CL12, Rainbow, 3x120mm, Preto, RAINBOW-CL12-3IN1",Sem item no momento
SKU: PCM-Pichau-Gamer-57036,PRODUTO DISPONÍVEL,10691.83,"R$ 6.771,94","em até 12x de R$ 663,92","1 x Processador AMD Ryzen 7 5700X, 8-Core, 16-Threads, 3.4GHz (4.6GHz Turbo), Cache 36MB, AM4, 100-000000926-OEM","1 x Water Cooler Mancer Mystic G1, ARGB, 240mm, Preto, MCR-MTC240-BK01","1 x Placa Mae Pichau B550M K, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B550, B550M-K-1P","2 x Memoria Adata XPG Gammix D35, 16GB (1x16GB), DDR4, 3200MHz, C16, Preto, AX4U320016G16A-SBKD35","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Gigabyte GeForce RTX 5060 Ti Windforce, 8GB, GDDR7, 128-bit, GV-N506TWF2-8GD","1 x Fonte Pichau Cluster, 850W, PCIe 5.0, Full Modular, Cybenetics Gold, Preto, PG-CL850-BK01","1 x Gabinete Gamer Mancer CV300, Mid-Tower, Lateral de Vidro, Preto, MCR-CV300-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01","1 x Kit Ventoinhas Aigo Darkflash CL12, Rainbow, 3x120mm, Preto, RAINBOW-CL12-3IN1",Sem item no momento
SKU: PCM-Mancer-Gamer-57000,PRODUTO DISPONÍVEL,11343.23,"R$ 7.413,11","em até 12x de R$ 726,78","1 x Processador AMD Ryzen 7 5700, 8-Core, 16-Threads, 3.7GHz (4.6GHz Turbo), Cache 20MB, 100-100000743BOX","1 x Placa Mae Gigabyte B550M Aorus Elite, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B550, B550M-AORUS-ELITE","2 x Memoria Adata XPG Gammix D35, 16GB (1x16GB), DDR4, 3200MHz, C16, Preto, AX4U320016G16A-SBKD35","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Asus GeForce RTX 5060 Ti Dual OC, 16GB, GDDR7, 128-bit, DUAL-RTX5060TI-O16G","1 x Fonte Pichau Cluster, 850W, PCIe 5.0, Full Modular, Cybenetics Gold, Preto, PG-CL850-BK01","1 x Gabinete Gamer Mancer CV500L, Mid Tower, Lateral De Vidro, Preto, MCR-CV500L-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01","1 x Kit Ventoinha TGT Mirage, 5x120mm, Led RGB, TGT-MRG120-RGB5",Sem item no momento,Sem item no momento
SKU: PCM-Mancer-Gamer-56999,PRODUTO DISPONÍVEL,10353.77,"R$ 6.618,92","em até 12x de R$ 648,91","1 x Processador AMD Ryzen 7 5700, 8-Core, 16-Threads, 3.7GHz (4.6GHz Turbo), Cache 20MB, 100-100000743BOX","1 x Placa Mae Pichau B550M K, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B550, B550M-K-1P","2 x Memoria Adata XPG Gammix D35, 16GB (1x16GB), DDR4, 3200MHz, C16, Preto, AX4U320016G16A-SBKD35","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Gigabyte GeForce RTX 5060 Ti Windforce, 8GB, GDDR7, 128-bit, GV-N506TWF2-8GD","1 x Fonte Pichau Cluster, 850W, PCIe 5.0, Full Modular, Cybenetics Gold, Preto, PG-CL850-BK01","1 x Gabinete Gamer Mancer CV300, Mid-Tower, Lateral de Vidro, Preto, MCR-CV300-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01","1 x Kit Ventoinhas Aigo Darkflash CL12, Rainbow, 3x120mm, Preto, RAINBOW-CL12-3IN1",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-56993,PRODUTO DISPONÍVEL,9128.87,"R$ 5.799,98","em até 12x de R$ 568,63","1 x Processador AMD Ryzen 7 5700X, 8-Core, 16-Threads, 3.4GHz (4.6GHz Turbo), Cache 36MB, AM4, 100-000000926-OEM","1 x Water Cooler Mancer Mystic G1, ARGB, 120mm, Preto, MCR-MTC120-BK01","1 x Placa Mae Pichau B550M K, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B550, B550M-K-1P","1 x Memoria Adata XPG Gammix D35, 16GB (1x16GB), DDR4, 3200MHz, C16, Preto, AX4U320016G16A-SBKD35","1 x SSD Lexar NM610 Pro, 1TB, M.2 2280, PCIe NVMe, Leitura 3300MB/s, Gravacao 2600MB/s, LNM610P001T-RNNNU","1 x Placa de Video Gigabyte Radeon RX 9060 XT Gaming OC, 8GB, GDDR6, 128-bit, GV-R9060XTGAMING-OC-8GD","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Mancer CV500L, Mid Tower, Lateral De Vidro, Preto, MCR-CV500L-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-56990,PRODUTO DISPONÍVEL,9634.89,"R$ 6.496,14","em até 12x de R$ 636,88","1 x Processador AMD Ryzen 7 5700X, 8-Core, 16-Threads, 3.4GHz (4.6GHz Turbo), Cache 36MB, AM4, 100-000000926-OEM","1 x Water Cooler Mancer Mystic G1, ARGB, 120mm, Preto, MCR-MTC120-BK01","1 x Placa Mae Pichau B550M K, DDR4, Socket AMD AM4, M-ATX, Chipset AMD B550, B550M-K-1P","1 x Memoria Adata XPG Gammix D35, 16GB (1x16GB), DDR4, 3200MHz, C16, Preto, AX4U320016G16A-SBKD35","1 x SSD Lexar NM610 Pro, 1TB, M.2 2280, PCIe NVMe, Leitura 3300MB/s, Gravacao 2600MB/s, LNM610P001T-RNNNU","1 x Placa de Video XFX Radeon RX 9060 XT Swift Triple Fan OC, 16GB, GDDR6, 128-bit, RX-96TS316B7","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Mancer CV500L, Mid Tower, Lateral De Vidro, Preto, MCR-CV500L-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-56967,PRODUTO DISPONÍVEL,9867.31,"R$ 6.092,65","em até 12x de R$ 597,32","1 x Processador Intel Core i5-12400F, 6-Core, 12-Threads, 2.5GHz (4.4GHz Turbo), Cache 18MB, LGA1700, I5-12400F-TRAY","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae ASRock H610M-HVS/M.2 R2.0, Socket LGA1700, M-ATX, Chipset Intel H610, H610M-HVS-M.2-R2","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Asus GeForce RTX 5060 Ti Dual OC, 16GB, GDDR7, 128-bit, DUAL-RTX5060TI-O16G","1 x Fonte Pichau Cluster, 850W, PCIe 5.0, Full Modular, Cybenetics Gold, Preto, PG-CL850-BK01","1 x Gabinete Gamer Mancer CV500L, Mid Tower, Lateral De Vidro, Preto, MCR-CV500L-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-56965,PRODUTO DISPONÍVEL,11648.18,"R$ 7.411,37","em até 12x de R$ 726,60","1 x Processador AMD Ryzen 7 7700X, 8-Core, 16-Threads, 4.5GHz (5.4GHz Turbo), Cache 40MB, AM5, 100-100000591WOF","1 x Water Cooler Mancer Mystic G1, ARGB, 240mm, Preto, MCR-MTC240-BK01","1 x Placa Mae MSI Pro A620M-E, DDR5, Socket AMD AM5, M-ATX, Chipset AMD A620, PRO-A620M-E","1 x Memoria Pichau Orion, 16GB (1x16GB), DDR5, 5600MHz, C38, PCH-ORI-16GB","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Gigabyte Radeon RX 9060 XT Gaming OC, 8GB, GDDR6, 128-bit, GV-R9060XTGAMING-OC-8GD","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Mancer CV300, Mid-Tower, Lateral de Vidro, Preto, MCR-CV300-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-56962,PRODUTO DISPONÍVEL,8991.03,"R$ 5.464,68","em até 12x de R$ 535,75","1 x Processador Intel Core i5-12400F, 6-Core, 12-Threads, 2.5GHz (4.4GHz Turbo), Cache 18MB, LGA1700, I5-12400F-TRAY","1 x Cooler para Processador TGT F22, 92mm, TGT-F22-01","1 x Placa Mae ASRock H610M-HVS/M.2 R2.0, Socket LGA1700, M-ATX, Chipset Intel H610, H610M-HVS-M.2-R2","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Gigabyte GeForce RTX 5060 Ti Windforce, 8GB, GDDR7, 128-bit, GV-N506TWF2-8GD","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Mancer CV300, Mid-Tower, Lateral de Vidro, Preto, MCR-CV300-BK","1 x Kit Ventoinhas Aigo Darkflash CL12, Rainbow, 3x120mm, Preto, RAINBOW-CL12-3IN1","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento
SKU: PCM-Pichau-Gamer-56961,PRODUTO DISPONÍVEL,12154.2,"R$ 7.730,81","em até 12x de R$ 757,92","1 x Processador AMD Ryzen 7 7700X, 8-Core, 16-Threads, 4.5GHz (5.4GHz Turbo), Cache 40MB, AM5, 100-100000591WOF","1 x Water Cooler Mancer Mystic G1, ARGB, 240mm, Preto, MCR-MTC240-BK01","1 x Placa Mae MSI Pro A620M-E, DDR5, Socket AMD AM5, M-ATX, Chipset AMD A620, PRO-A620M-E","1 x Memoria Pichau Orion, 16GB (1x16GB), DDR5, 5600MHz, C38, PCH-ORI-16GB","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video XFX Radeon RX 9060 XT Swift Triple Fan OC, 16GB, GDDR6, 128-bit, RX-96TS316B7","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Mancer CV300, Mid-Tower, Lateral de Vidro, Preto, MCR-CV300-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-56960,PRODUTO DISPONÍVEL,10657.1,"R$ 7.037,27","em até 12x de R$ 689,93","1 x Processador AMD Ryzen 5 9600X, 6-Core, 12-Threads, 3.9GHz (5.4GHz Turbo), Cache 38MB, AM5, 100-100001405-OEM-P","1 x Water Cooler Mancer Mystic G1, ARGB, 240mm, Preto, MCR-MTC240-BK01","1 x Placa Mae MSI Pro A620M-E, DDR5, Socket AMD AM5, M-ATX, Chipset AMD A620, PRO-A620M-E","1 x Memoria Pichau Orion, 16GB (1x16GB), DDR5, 5600MHz, C38, PCH-ORI-16GB","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video XFX Radeon RX 9060 XT Swift Triple Fan OC, 16GB, GDDR6, 128-bit, RX-96TS316B7","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Mancer CV300, Mid-Tower, Lateral de Vidro, Preto, MCR-CV300-BK","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-56958,PRODUTO DISPONÍVEL,10083.75,"R$ 6.651,58","em até 12x de R$ 652,12","1 x Processador AMD Ryzen 5 9600X, 6-Core, 12-Threads, 3.9GHz (5.4GHz Turbo), Cache 38MB, AM5, 100-100001405-OEM-P","1 x Water Cooler Mancer Mystic G1, ARGB, 240mm, Preto, MCR-MTC240-BK01","1 x Placa Mae MSI Pro A620M-E, DDR5, Socket AMD AM5, M-ATX, Chipset AMD A620, PRO-A620M-E","1 x Memoria Pichau Orion, 16GB (1x16GB), DDR5, 5600MHz, C38, PCH-ORI-16GB","1 x SSD Kingston NV3, 1TB, M.2 2280, PCIe NVMe, Leitura 6000MB/s, Gravacao 4000MB/s, SNV3S-1000G","1 x Placa de Video Gigabyte Radeon RX 9060 XT Gaming OC, 8GB, GDDR6, 128-bit, GV-R9060XTGAMING-OC-8GD","1 x Fonte Mancer Thunder 600W 80 Plus Bronze, MCR-THR600-BL01","1 x Gabinete Gamer Pichau Apus RGB, Mid-Tower, Lateral de Vidro Temperado, Com 3 Fans, Preto, PG-APS-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01",Sem item no momento,Sem item no momento
SKU: PCM-Pichau-Gamer-56950,PRODUTO DISPONÍVEL,3009.63,"R$ 1.948,87","em até 12x de R$ 191,07","1 x Processador Intel Core i3-8100, 4-Core, 4-Threads, 3.6GHz, Cache 6MB, LGA1151, I3-8100-TRAY","1 x Cooler Para Processador Hawin VC-120, 120mm, Preto, HWN-VC120-BK","1 x Placa Mae TGT H310M-TSC, DDR4, LGA1151, M-ATX, Chipset Intel H310, TGT-H310M-TSC","2 x Memoria Mancer Dantalion Z, 8GB (1x8GB), DDR4, 3200MHz, C19, MCR-DTLZ-8GB","1 x SSD Mancer Reaper S, 480GB, 2.5, Sata III 6GB/s, Leitura 500MB/s, Gravacao 450MB/s, MCR-RPR480-OEM","1 x Fonte Mancer Thunder 400W, 80 Plus Bronze, MCR-THR400-BL01-OEM","1 x Gabinete Gamer Mancer Narok, RGB, Mid-Tower, Lateral de Vidro, Com 3 Fans, Preto, MCR-NRK-RGB01","1 x Cabo HDMI Pichau 1.8m, 5001-1A","1 x Cabo de Forca Pichau, 1.5m, 3 Pinos, Preto, PG-PWC-BL01","1 x Placa de Video Mancer Radeon RX 590 Streaky WB, 8GB, GDDR5, 256-bit, MCR-RX5908GB-STKWB",Sem item no momento,Sem item no momento
